id,group
8648044109000394125,-7084357655541081190
-331801089804257137,-631471077179844084
2012296580111871651,-631471077179844084
5322542310559434083,-631471077179844084
-4744603724008175310,-631471077179844084
2158541015860867464,-631471077179844084
8910826815886682605,-631471077179844084
-4123603741121855992,-631471077179844084
-5417134920752309500,-631471077179844084
-107874686762121536,-631471077179844084
-4956705405974841310,-631471077179844084
-8312268107816928993,-8221427835799753062
7200590739317631243,-8221427835799753062
-6475091811856088851,-8221427835799753062
-3209519752758340468,-8221427835799753062
-9182694306001389440,-8221427835799753062
-6388997845019202409,-8221427835799753062
5290942497591441577,-8221427835799753062
-7368068525437305689,-8221427835799753062
-8099579502519565049,-8221427835799753062
-6207855215619702074,-8221427835799753062
3772421915705854199,3740195801867033597
1858691391133584299,3740195801867033597
551397462699389636,3740195801867033597
-8426013848540025403,3740195801867033597
-1000608257960022824,3740195801867033597
6209439318242598721,3740195801867033597
-4724069335021414328,3740195801867033597
4587513289306329436,3740195801867033597
-2152363730866795488,3740195801867033597
-4709111352382786471,3740195801867033597
6403775636701390555,-2977093343838465301
-8008177549346133838,-2977093343838465301
4685808845666744923,-2977093343838465301
-8255031050878770913,-2977093343838465301
-5887990023705876147,-2977093343838465301
1790903404857587416,-2977093343838465301
-1074227562754512402,-2977093343838465301
7699269896744629826,-2977093343838465301
9038292911446731235,-2977093343838465301
2371081905927768203,-2977093343838465301
2424194352171733466,-5872627496723279374
5468504403459068110,-5872627496723279374
-4792499670832163254,-5872627496723279374
-5030136557111491936,-5872627496723279374
4508672417956808118,-5872627496723279374
-7559046148586695108,-5872627496723279374
8257291719483966270,-5872627496723279374
2558326705799076195,-5872627496723279374
3016849424324063450,-5872627496723279374
4110282828934179261,-5872627496723279374
3833144780915404773,-6631773471426196052
6527867800068222127,-6631773471426196052
-922379613895056933,-6631773471426196052
650766059358563188,-6631773471426196052
8414526786837062245,-6631773471426196052
5243844620966216002,-6631773471426196052
5667080543024566212,-6631773471426196052
-2703206499547346510,-6631773471426196052
-7299747703040151605,-6631773471426196052
6668732511918079890,-6631773471426196052
1875489498145021577,8519908362952285681
-5800175941267963696,8519908362952285681
2367824710822434334,8519908362952285681
4860240480257312437,8519908362952285681
-2972608623183383356,8519908362952285681
5393961597495095792,8519908362952285681
-3097103136243139165,8519908362952285681
-6522450009169602665,8519908362952285681
-407563207201625536,8519908362952285681
-5354631999413211325,8519908362952285681
-2429608181251523849,-7084357655541081190
9038667397570857391,-7084357655541081190
-5347536200829138068,-7084357655541081190
-9003262367121794118,-7084357655541081190
3771303528973467943,-7084357655541081190
2445935691451048430,-7084357655541081190
-5169933368157176995,-7084357655541081190
-2071345736178380037,-7084357655541081190
-27199032320350104,-7084357655541081190
9212875343828336255,-7084357655541081190
-240250109491470723,-6054649371070758396
-7065056907141047578,-6054649371070758396
-1874906537572071663,-6054649371070758396
-5682005122166058711,-6054649371070758396
5144518957267569444,-6054649371070758396
7544330090811940281,-6054649371070758396
4410250972057624022,-6054649371070758396
-9013438514515183446,-6054649371070758396
-1578182866190673210,-6054649371070758396
-7007897172259566243,-6054649371070758396
-6444597196677870635,-7908274433497095359
1155016587786880442,-7908274433497095359
-3454717269172764723,-7908274433497095359
-580334636590373856,-7908274433497095359
-5917811073405505900,-7908274433497095359
3636540087185786663,-7908274433497095359
-7500490975767314414,-7908274433497095359
2623373629205084723,-7908274433497095359
-963084388888256374,-7908274433497095359
-1594709909005251759,-7908274433497095359
7726592482205527438,-7532615031180705114
7223234105903459085,-7532615031180705114
3101557117998106130,-7532615031180705114
-8663373008989453644,-7532615031180705114
-4895387566245700168,-7532615031180705114
2125714148663089114,-7532615031180705114
4294592513812182384,-7532615031180705114
-1068900785802403356,-7532615031180705114
-1189490524583080703,-7532615031180705114
3826836686389358269,-7532615031180705114
6079537338786420015,2341688314838456451
-856538571729302144,2341688314838456451
-3728414927272079305,2341688314838456451
-7986973567959019836,2341688314838456451
-1878969702078922464,2341688314838456451
-387459898853504195,2341688314838456451
7107925495313932470,2341688314838456451
6487776857893100143,2341688314838456451
8488226548066865781,2341688314838456451
8989156493094012505,2341688314838456451
1549435190973551275,-5997604392513642964
-6363689305019239330,-5997604392513642964
-9185337799558261131,-5997604392513642964
1900386415470808494,-5997604392513642964
9107806244818140224,-5997604392513642964
-5515427239872127068,-5997604392513642964
-3046295748652586981,-5997604392513642964
8557435641427238382,-5997604392513642964
2298563591423705584,-5997604392513642964
4354176572690030925,-5997604392513642964
2154670581151686520,8054316530339044615
9013423670286845641,8054316530339044615
8340992562119053779,8054316530339044615
-5359192002397775260,8054316530339044615
3191548816025218507,8054316530339044615
-6041425592620745514,8054316530339044615
-2400475985297715943,8054316530339044615
4470366236647618283,8054316530339044615
4195814264191843607,8054316530339044615
7192112218606928548,8054316530339044615
-596994388977008685,-3921389151334382192
5177333975782244903,-3921389151334382192
7925829505860032491,-3921389151334382192
-602412966796684686,-3921389151334382192
8014664243116170256,-3921389151334382192
-8609972100065317320,-3921389151334382192
-8232320980655987451,-3921389151334382192
-3400202691230399930,-3921389151334382192
-5951389025344217383,-3921389151334382192
8705010711688597441,-3921389151334382192
2851855185759437401,9080585066687418563
-6430948684256834643,9080585066687418563
-4172045275239800129,9080585066687418563
-7251007449639439939,9080585066687418563
-1780193917421757565,9080585066687418563
-3994996935683573763,9080585066687418563
1416373676563221116,9080585066687418563
-2065736779284620270,9080585066687418563
-2243388311923831515,9080585066687418563
2800392893205775748,9080585066687418563
-5641678884322053588,-999674544103308496
6957183855989356669,-999674544103308496
-3147138617716090989,-999674544103308496
-9121632631674027252,-999674544103308496
-4497280583988405106,-999674544103308496
328970006283690280,-999674544103308496
9215035133163253357,-999674544103308496
241695731944294596,-999674544103308496
-8623004615070607397,-999674544103308496
-8379217530461749160,-999674544103308496
-6069476520046463971,4956917572277291841
5401274912780171424,4956917572277291841
186016999744986855,4956917572277291841
3953694692077338752,4956917572277291841
2792703136090150940,4956917572277291841
-2309478488152293964,4956917572277291841
-35936652814271342,4956917572277291841
-4418760893611360062,4956917572277291841
3528605906056221163,4956917572277291841
2098489988941615401,4956917572277291841
8349219348035016878,-1592241864088307024
-1650818382671246773,-1592241864088307024
5608058743638814218,-1592241864088307024
7764307922751181015,-1592241864088307024
1870889526188102293,-1592241864088307024
-805023035123544721,-1592241864088307024
7640368447353614500,-1592241864088307024
2721505890680235418,-1592241864088307024
-3395402765826873030,-1592241864088307024
1930947418480190129,-1592241864088307024
5579423378205698500,7112928409246587937
3991268544726719103,7112928409246587937
1328746252508516379,7112928409246587937
7674916707664185566,7112928409246587937
7804300965762880732,7112928409246587937
3447752898407439058,7112928409246587937
-5076064767110669590,7112928409246587937
8571979280429050864,7112928409246587937
-622231888195929762,7112928409246587937
2632335514887535762,7112928409246587937
-2015257006100158347,-8331908193999010301
-4515681470922901355,-8331908193999010301
-3229643724425279410,-8331908193999010301
-1789765487683144555,-8331908193999010301
934880826778356655,-8331908193999010301
-4200531060484710135,-8331908193999010301
7651407720410800833,-8331908193999010301
-5045820423970793271,-8331908193999010301
-4990508539206007295,-8331908193999010301
-5725087979561666518,-8331908193999010301
-4934890941243430353,-5997604392513642964
8375354755808050699,-5997604392513642964
5450409035730763451,-5997604392513642964
1269792384935696693,-5997604392513642964
-1164356269877219871,-5997604392513642964
1826848253879623832,-5997604392513642964
2717483155649689606,-5997604392513642964
6932561811493873519,-5997604392513642964
-2093020248000971062,-5997604392513642964
-3295879614643324471,-5997604392513642964
-4836337839330930584,8519908362952285681
-5379016667554594896,8519908362952285681
-4271354790840000426,8519908362952285681
-905888652998928839,8519908362952285681
9033554378845150096,8519908362952285681
-2816870931889402557,8519908362952285681
-5445807421915594829,8519908362952285681
2099229176166307536,8519908362952285681
-3893641345405470897,8519908362952285681
8600774701595929085,8519908362952285681
713437526971158043,8519908362952285681
-8329170138559876769,8519908362952285681
1404671038736085526,8519908362952285681
-4396195200629631301,8519908362952285681
7222051020430456923,8519908362952285681
3495369453734224343,8519908362952285681
1046631252525696174,8519908362952285681
-137224989376443322,8519908362952285681
-5097577086008562342,8519908362952285681
3739924562545559584,8519908362952285681
-4907631623518769217,-6500590451927243443
-2206121495326273998,-6500590451927243443
-8428668346356693185,-6500590451927243443
-3143223732340664303,-6500590451927243443
6560883593206440446,-6500590451927243443
-2275730096193366583,-6500590451927243443
-369010962733532392,-6500590451927243443
4775509890894275280,-6500590451927243443
-166202821436930471,-6500590451927243443
-8325268324119257287,-6500590451927243443
2735642734334376354,5467495943130530306
4847386162641905096,5467495943130530306
5008829779966433121,5467495943130530306
-268862501790339001,5467495943130530306
2446677819047421584,5467495943130530306
-3252036830435419501,5467495943130530306
4898431267440764217,5467495943130530306
6199377053729545194,5467495943130530306
-8291769756821611567,5467495943130530306
7155437620466159619,5467495943130530306
-2119272114748873576,-723085181666315832
-3138796766683351037,-723085181666315832
-7257870855449675278,-723085181666315832
6549363027171901371,-723085181666315832
-4589450744010486827,-723085181666315832
7688548717822688476,-723085181666315832
1499996771104900205,-723085181666315832
-4449009396763259916,-723085181666315832
5165571456394013433,-723085181666315832
-4515513540573254495,-723085181666315832
8358006079303081145,8720748561795267388
5220408805484719072,8720748561795267388
399853630633831250,8720748561795267388
467213157653372094,8720748561795267388
-5847725183230038494,8720748561795267388
-3697493731081432700,8720748561795267388
-3530834149165254768,8720748561795267388
3184730854233638937,8720748561795267388
-36797957217347096,8720748561795267388
9127378126054746637,8720748561795267388
688148300218690130,8489886424861873721
-4268186013702892916,8489886424861873721
-9206471937494001387,8489886424861873721
3106249316192270141,8489886424861873721
8616094703412632068,8489886424861873721
6904628678747817559,8489886424861873721
-1154933980231937375,8489886424861873721
-8714752974974449909,8489886424861873721
7293246878154047074,8489886424861873721
9054389924862326783,8489886424861873721
1086956626369828458,8054316530339044615
-6882555530574035185,8054316530339044615
8057223861808156745,8054316530339044615
-778716027964162088,8054316530339044615
-4818058326991914122,8054316530339044615
-9109373363483167074,8054316530339044615
-5382140710245149829,8054316530339044615
-6180661587589000017,8054316530339044615
1571159751343054559,8054316530339044615
-3007787896763767296,8054316530339044615
8099364198640608674,7680311317101586118
-9177127209328892655,7680311317101586118
-4286299328582740072,7680311317101586118
7062771501103392477,7680311317101586118
7026077396534016367,7680311317101586118
-5458461523589988894,7680311317101586118
2571484124023186388,7680311317101586118
-4726387547512323474,7680311317101586118
3229024072882207105,7680311317101586118
-7708230884610937738,7680311317101586118
4596519356749672839,633021004288925753
4738777325025521037,633021004288925753
-2199831181793059956,633021004288925753
-3944446812267680852,633021004288925753
4521070359322183724,633021004288925753
-3019304898883312515,633021004288925753
-9002673413660901793,633021004288925753
478621620354524762,633021004288925753
-7884851996185968281,633021004288925753
4652719855989700031,633021004288925753
6228137319755536000,8627903964615302943
-6702431459765955092,8627903964615302943
2864137768154093899,8627903964615302943
3817137503699141161,8627903964615302943
-8067290979955317726,8627903964615302943
7250428895197900271,8627903964615302943
4823730475995535354,8627903964615302943
-1813918370302379038,8627903964615302943
3645942081443919813,8627903964615302943
4367655622100924739,8627903964615302943
5647588366565292710,-3912785071748181367
-6151882739801510089,-3912785071748181367
5028119515059101774,-3912785071748181367
2715932529908629559,-3912785071748181367
-8229398317876380482,-3912785071748181367
2327650117967995898,-3912785071748181367
338307381128141595,-3912785071748181367
2265876387807416419,-3912785071748181367
2031188983935020170,-3912785071748181367
-4167422605020254653,-3912785071748181367
2381344802162898409,4498366097872727238
3506779924358688915,4498366097872727238
-7531139816178971655,4498366097872727238
-3115435969736205036,4498366097872727238
-6045451679584750642,4498366097872727238
1665142158079381261,4498366097872727238
5188962611869568608,4498366097872727238
1067089773810255715,4498366097872727238
-8542646670332776600,4498366097872727238
-5565187070167901389,4498366097872727238
2673720155561669146,-8702914962177593257
-7522676027767668796,-8702914962177593257
4070766135568826060,-8702914962177593257
-1446435210312939816,-8702914962177593257
-3406162670966762616,-8702914962177593257
-1764498140378785966,-8702914962177593257
5250670818403892353,-8702914962177593257
-772593276419596500,-8702914962177593257
-4251805658879344978,-8702914962177593257
-8403253654345652615,-8702914962177593257
6472676496295383484,8054316530339044615
8314744291423701802,8054316530339044615
3583000626809725605,8054316530339044615
-1883313442066288941,8054316530339044615
-7915298851249030732,8054316530339044615
-2165522171372637085,8054316530339044615
3741168863515197139,8054316530339044615
-7674557565592586505,8054316530339044615
-7994038657609646895,8054316530339044615
-8149170008866111754,8054316530339044615
-4894781984122331055,-3108679229272064181
-7590511685910571552,-3108679229272064181
8509532568184702826,-3108679229272064181
4446262992711726460,-3108679229272064181
-3921911430908756767,-3108679229272064181
1894710564532118497,-3108679229272064181
6953844840119547028,-3108679229272064181
950544210045227108,-3108679229272064181
-949645414364965492,-3108679229272064181
7651151212928308491,-3108679229272064181
-8354751937254466079,4822809721855556527
5597707157705152504,4822809721855556527
4339652363400917608,4822809721855556527
4167088827678267824,4822809721855556527
998377749853340686,4822809721855556527
-2711845539337824312,4822809721855556527
-3113540556559877707,4822809721855556527
-6467084369724292868,4822809721855556527
7118389193729669357,4822809721855556527
-6538028857994231864,4822809721855556527
972270242222993190,2401525723019060094
2438444786414235189,2401525723019060094
4373344284729343650,2401525723019060094
-8365097434731318799,2401525723019060094
-8320933157707047491,2401525723019060094
-797514474450080015,2401525723019060094
-4802193983754238547,2401525723019060094
5865479068709413773,2401525723019060094
-2508527947749504796,2401525723019060094
6729761393824790142,2401525723019060094
8097755251004778297,-5004112056118011053
-6833878340514486879,-5004112056118011053
8746536220567389567,-5004112056118011053
4022942370665739977,-5004112056118011053
5134185532679228748,-5004112056118011053
1139522014170365857,-5004112056118011053
4251901786605533033,-5004112056118011053
5373152498281122231,-5004112056118011053
8461292326151594325,-5004112056118011053
3057818252157302937,-5004112056118011053
-4961152241249635597,-6500590451927243443
-1228647460272421445,-6500590451927243443
6771537660012877624,-6500590451927243443
5439916726330706532,-6500590451927243443
178722148993983995,-6500590451927243443
-6544614191486650637,-6500590451927243443
-81379298119937891,-6500590451927243443
-3416989748389087574,-6500590451927243443
-3863067422254155468,-6500590451927243443
4384519748342458380,-6500590451927243443
6190950788841530777,1237137175818851307
7092514256380371670,1237137175818851307
6747170314790083378,1237137175818851307
-4035138774246691280,1237137175818851307
-6738920271883180008,1237137175818851307
4138541293044846255,1237137175818851307
-5139597792943048452,1237137175818851307
-502170633147409725,1237137175818851307
9211732578049615956,1237137175818851307
2899053555220013759,1237137175818851307
7133965920841480907,315054150245337308
2102334160911391292,315054150245337308
-1967588058959318954,315054150245337308
-8201469236477779732,315054150245337308
1587427240162934714,315054150245337308
-890946234447253321,315054150245337308
-7976726019762333863,315054150245337308
-5903273208179726417,315054150245337308
-6874809074194476661,315054150245337308
8707882445552525483,315054150245337308
-98666677086427969,-3108679229272064181
-7685431801058441589,-3108679229272064181
3333429768085333197,-3108679229272064181
-4449953052595686961,-3108679229272064181
-6198712263599686413,-3108679229272064181
-4068049682391735635,-3108679229272064181
-7206982066214938475,-3108679229272064181
2169468436098741337,-3108679229272064181
-5295770630390915403,-3108679229272064181
-5957222726799148228,-3108679229272064181
-8913110408355539378,-9081267558554666207
1564885147143860434,-9081267558554666207
-2520418108521556507,-9081267558554666207
-600416929735156611,-9081267558554666207
-3974482127716688305,-9081267558554666207
6917039674025035627,-9081267558554666207
-942406688048120571,-9081267558554666207
5047803439601182733,-9081267558554666207
-7622209101527889394,-9081267558554666207
-7314969715821212099,-9081267558554666207
-500882599972053752,8054316530339044615
8072883595557644543,8054316530339044615
1051903187774666971,8054316530339044615
-4596233320219162738,8054316530339044615
1120727432700577265,8054316530339044615
6241926646924957920,8054316530339044615
-8734074823691903875,8054316530339044615
8585876115409076116,8054316530339044615
996148114672554973,8054316530339044615
7013404148180459219,8054316530339044615
4798084610082691051,7680311317101586118
-7443770393602191066,7680311317101586118
-2935956456894569482,7680311317101586118
1958352745399460602,7680311317101586118
-6482320148619874648,7680311317101586118
-7402390778012705260,7680311317101586118
8785221658389190637,7680311317101586118
6061316881972056459,7680311317101586118
-592098895663150230,7680311317101586118
1144951456086362064,7680311317101586118
-4810135609490835388,-4441490273706108391
6442720732677532304,-4441490273706108391
4496273920646772004,-4441490273706108391
5014077528130739906,-4441490273706108391
908226464529043422,-4441490273706108391
2333210663518046215,-4441490273706108391
-9051295560518262576,-4441490273706108391
-1711136504744122774,-4441490273706108391
-8096600079595186424,-4441490273706108391
-702405229888404786,-4441490273706108391
-8964840641353569719,5272893744708044835
7395694449364994751,5272893744708044835
4439409796869590880,5272893744708044835
6886981551845654607,5272893744708044835
-4099243829844206933,5272893744708044835
-6967151378223436050,5272893744708044835
-6052471771604511803,5272893744708044835
-328972787140084880,5272893744708044835
3794132159356020925,5272893744708044835
-5016100762033100130,5272893744708044835
-7156731865855763175,5368840140334609442
-2106445075352474770,5368840140334609442
-773543411992700679,5368840140334609442
-3842134396186811036,5368840140334609442
5880124816857411910,5368840140334609442
-7218671868309555910,5368840140334609442
6785988504900885110,5368840140334609442
8827302485913849626,5368840140334609442
7729204530600451029,5368840140334609442
7145228759099431255,5368840140334609442
-7761519196396844292,7367614553610016465
1116262208769277493,7367614553610016465
-7925523050748595565,7367614553610016465
-6359104598248028967,7367614553610016465
-5986870044849026039,7367614553610016465
9076970123319727865,7367614553610016465
8588549861928110932,7367614553610016465
2384534526460928331,7367614553610016465
-4528448034950946546,7367614553610016465
2742175958689055661,7367614553610016465
3866234059170178251,3250486974055350702
1048139945046965448,3250486974055350702
-3232089920428166132,3250486974055350702
-723354746584888236,3250486974055350702
-6075061104296239253,3250486974055350702
4588082576360097235,3250486974055350702
-503475368161815547,3250486974055350702
-8855294226633156489,3250486974055350702
242863234862358875,3250486974055350702
6298588246278489589,3250486974055350702
2817712853410655759,753030726320286157
7407579135763209218,753030726320286157
-9143410903953930225,753030726320286157
7916623947738874315,753030726320286157
-1143907807882301597,753030726320286157
-1979201069559362392,753030726320286157
1456077978934902115,753030726320286157
781033724312737746,753030726320286157
-1995961509735129268,753030726320286157
-4775597333099023625,753030726320286157
2178894214087304381,-2853386033117486599
5934110273366575875,-2853386033117486599
5532048472796909304,-2853386033117486599
5644976037201112094,-2853386033117486599
8346594035744044414,-2853386033117486599
9144627405803594788,-2853386033117486599
-7463879073538252681,-2853386033117486599
783933574401702945,-2853386033117486599
1680138722689533385,-2853386033117486599
5360092604295564950,-2853386033117486599
-8564855602949629822,7680311317101586118
5729515245118188345,7680311317101586118
4734747374350918263,7680311317101586118
-6515800665053496316,7680311317101586118
5339706796279473088,7680311317101586118
1426960632528544626,7680311317101586118
-462215503034130491,7680311317101586118
3157164081540315553,7680311317101586118
7170726331894750853,7680311317101586118
7291404198948795076,7680311317101586118
4194665701049549391,127654633025802322
1082705962532609849,127654633025802322
527217456394645195,127654633025802322
-7334441600117381609,127654633025802322
-2812729208185070190,127654633025802322
-6059868796208837819,127654633025802322
5396261695137047046,127654633025802322
-3050736518390026375,127654633025802322
-666086874284725139,127654633025802322
-5063271990979991356,127654633025802322
2270962055934968673,3724381936823802033
177766327801305236,3724381936823802033
-1765495937398101212,3724381936823802033
8183654880653246569,3724381936823802033
-7547457644207096658,3724381936823802033
9134179637080399993,3724381936823802033
-6317501772098805803,3724381936823802033
-5967744097940177237,3724381936823802033
5211565514897266486,3724381936823802033
3474688979336923410,3724381936823802033
8288677405668501959,-999674544103308496
3099049528165760076,-999674544103308496
4381231958175650965,-999674544103308496
-3177635000803667206,-999674544103308496
7890021945585558818,-999674544103308496
-6508775801491179476,-999674544103308496
6011356157960176030,-999674544103308496
-3484940528149161754,-999674544103308496
5224660442296485784,-999674544103308496
-1524488775884823660,-999674544103308496
8897181115626092873,7680311317101586118
8559667457996447822,7680311317101586118
-5605653221150817958,7680311317101586118
-5630676128583225338,7680311317101586118
5088805673381766327,7680311317101586118
402005598383596724,7680311317101586118
544161793780006662,7680311317101586118
3862681197394013866,7680311317101586118
-2360781132797371879,7680311317101586118
1087621527265254796,7680311317101586118
-7718704267823376573,-1543141881790133052
1576028927298178128,-1543141881790133052
8205617027590222393,-1543141881790133052
1026318308672928966,-1543141881790133052
3414396668550882479,-1543141881790133052
5642939792636741518,-1543141881790133052
5475223050068101444,-1543141881790133052
-5057735877102913409,-1543141881790133052
-3987184469958677672,-1543141881790133052
-822503536553765062,-1543141881790133052
8601799890234020781,-3022825522310742616
-8178273688395098221,-3022825522310742616
-5483740287319021874,-3022825522310742616
9061968383329655793,-3022825522310742616
6550261030767345900,-3022825522310742616
-8284216485954250331,-3022825522310742616
-1709462986386268484,-3022825522310742616
8610915239106686925,-3022825522310742616
64746530935322960,-3022825522310742616
7926797552262664719,-3022825522310742616
-2370482565083222655,-7908274433497095359
3238955506468610736,-7908274433497095359
6896835968326840981,-7908274433497095359
2621031017647127733,-7908274433497095359
5337989054490485407,-7908274433497095359
3925938395556372880,-7908274433497095359
4768100649169323990,-7908274433497095359
-1886645843168938748,-7908274433497095359
1167834072168869741,-7908274433497095359
-2641759082601947661,-7908274433497095359
2938213763204001243,-2853386033117486599
8432670865649031872,-2853386033117486599
3174019618096290503,-2853386033117486599
-5995738665886334932,-2853386033117486599
6457789203586945514,-2853386033117486599
-31487830690644232,-2853386033117486599
5113683256931807650,-2853386033117486599
-4297003161186891230,-2853386033117486599
-8644683416758226460,-2853386033117486599
-8144776958268969931,-2853386033117486599
-8784759857931559711,-7231672504816339857
3551586525516426595,-7231672504816339857
-6305341642224929017,-7231672504816339857
2327232229279608670,-7231672504816339857
2301101623834452988,-7231672504816339857
-8963260266660642386,-7231672504816339857
7872185459028336244,-7231672504816339857
-7582678940953801249,-7231672504816339857
-1617837500648843322,-7231672504816339857
5072985319515862637,-7231672504816339857
-6281046894513944483,8627903964615302943
4841241670669458891,8627903964615302943
-2413637603208521403,8627903964615302943
3131292710587969515,8627903964615302943
-6025111758725029352,8627903964615302943
2339118069743666887,8627903964615302943
-7504982413237384601,8627903964615302943
-2514011426299268609,8627903964615302943
-1812798299023198083,8627903964615302943
-2636543978140568553,8627903964615302943
-5662457544702011430,8627903964615302943
5824407269248118703,8627903964615302943
4810621125260996608,8627903964615302943
-3178645066826971779,8627903964615302943
-5773282735533523972,8627903964615302943
-5955911824091969750,8627903964615302943
-9053029444632154239,8627903964615302943
-7086954746149640265,8627903964615302943
-4722926649145071660,8627903964615302943
-6610456763802353416,8627903964615302943
-6924727274299224509,-4496000492671742610
-3740912086871879665,-4496000492671742610
-1118473156713925561,-4496000492671742610
-1102577747677996390,-4496000492671742610
4465503185018545073,-4496000492671742610
-514632354649876251,-4496000492671742610
851631140859897267,-4496000492671742610
357401241207226420,-4496000492671742610
6725881955961530342,-4496000492671742610
-3152859652131377784,-4496000492671742610
7181921077868309440,-5193854976955646047
1582992642358072235,-5193854976955646047
6473362330817673355,-5193854976955646047
5055299745288789483,-5193854976955646047
9114383863719150186,-5193854976955646047
5916064061655906580,-5193854976955646047
7080957049329829607,-5193854976955646047
172842590823326264,-5193854976955646047
-8089561213453726077,-5193854976955646047
-6235783860737802588,-5193854976955646047
8650770713698624098,8054316530339044615
197782655668146644,8054316530339044615
-8575894429588225997,8054316530339044615
4077863077085325389,8054316530339044615
-9013700790234065749,8054316530339044615
7804852257905196017,8054316530339044615
-2059916947722091671,8054316530339044615
776131527985311833,8054316530339044615
-1735894737666713177,8054316530339044615
-4555795807424950439,8054316530339044615
4927663686835322446,-266424384998555782
-5144003170655162771,-266424384998555782
8227134735400006966,-266424384998555782
8617129583037111236,-266424384998555782
8593041692216151003,-266424384998555782
-3460418898808405117,-266424384998555782
-5002565297442908104,-266424384998555782
-7774169774466923239,-266424384998555782
7070216742041067715,-266424384998555782
9156673555698250740,-266424384998555782
8007396380058434967,8054316530339044615
-4415477798663265611,8054316530339044615
-4373762319569463396,8054316530339044615
-8259346267790203291,8054316530339044615
7069236184817078184,8054316530339044615
-6674498010323590878,8054316530339044615
5588418293079164784,8054316530339044615
-3715024992491435765,8054316530339044615
1925410194027804676,8054316530339044615
-8692506315848011913,8054316530339044615
-1155569288416952595,137689057017573272
4135125298925024748,137689057017573272
3316346378790870129,137689057017573272
-5422036948123977330,137689057017573272
-3565339936565681911,137689057017573272
529425580449989637,137689057017573272
