id,group
-5422036948123977330,-7908274433497095359
-3565339936565681911,-7908274433497095359
529425580449989637,-7908274433497095359
6828253944997295752,-7908274433497095359
-2268727001140890164,5671701735020382709
4561421299451571630,-7908274433497095359
6559326670042047730,-7908274433497095359
-5792467361415473691,-6500590451927243443
4234136811078305089,-6500590451927243443
5718582609472787811,-6500590451927243443
5375013386289575751,-5473490013466144945
-3045254910149043306,-6500590451927243443
9009826166723143838,-6500590451927243443
477199508775538797,-6500590451927243443
3937328559877881940,-5473490013466144945
-1028422816692958005,-6500590451927243443
672779796579105983,6485595035582916632
-7272245846437855328,8519908362952285681
-9217785917440255377,8519908362952285681
4851887278766242148,8519908362952285681
-5172956906119754681,-373482332906548700
-40089074363810394,-373482332906548700
-4817707122901404227,-373482332906548700
1516715025340156674,8519908362952285681
4512670440617984675,-373482332906548700
8965640820302075038,-373482332906548700
-1645248252569910775,-373482332906548700
6788512448555423656,-5997604392513642964
-4842792242217363105,-807311199488069438
-6570132688874542899,754611102665127846
1656862033923393193,-5097373262932509775
-4964794351332706027,-1417337731402860173
7499795629757168968,-5708895367591523834
3078181492103120270,-118616848137459085
4769859910037433481,-5997604392513642964
-6675402510079911887,-5861139388406612961
-5832273922931373938,6160115479792657168
539746202038067531,3533017417646433098
4943317732481825064,-7491168008423703041
8398704872957825377,-7491168008423703041
-416260114838299109,-6456338265362842640
4595587558593915992,-6456338265362842640
-8694788636398964688,-7491168008423703041
6947696481541881773,-7491168008423703041
2305893146366685031,-7491168008423703041
2287246807947695061,-7491168008423703041
-5653187276273122508,-7491168008423703041
2640533814942202462,-373482332906548700
-5334759041525930174,-373482332906548700
-872936139326075333,-373482332906548700
-8857364823817538601,2848543561644369463
-7390128304849864862,2848543561644369463
3178397051883662505,658143618482918189
-6752985816971262540,658143618482918189
-1849102268900126947,2736611022204480564
-9176791803471228707,-4496000492671742610
-1901440567843626701,3088493899428184690
4135341122626493276,-517127188346289129
9076034916845852776,-517127188346289129
6705319515262342319,-517127188346289129
2706666302825298684,-517127188346289129
-7372919881881695304,-517127188346289129
-5048564457649331573,-517127188346289129
-2300444278904238203,3502932908392891023
-543295523003229809,-517127188346289129
-9171103067041288858,-517127188346289129
-6815275970634708660,-517127188346289129
-6033136588806894659,1324618447781947494
3517418538840505016,1324618447781947494
273911781715465404,1324618447781947494
-2180775531208148703,1324618447781947494
-2579538895540709881,1324618447781947494
-2727530641946874998,1324618447781947494
8583264029270726560,3892873090872678347
347671953800096606,3892873090872678347
-9194906510024342846,1324618447781947494
-5543666196889375343,-8221427835799753062
-4522148660351974231,6915631185622452373
-6049538222226254110,914114662381771644
-3374820239915927297,4076616636184773849
5916346113670425553,914114662381771644
-3025604847844617010,4076616636184773849
-1191874996171071871,-2571458343528231154
-7344139860774393885,-604451259076526796
1929483630522431942,-7565000771281544107
513979787279795686,-7565000771281544107
4824417372786497372,-4615447249152362487
-5446539911457989088,4822809721855556527
947238231095918709,-4192385486443519417
-3488113450569154640,2401525723019060094
-7454705788194898361,-4192385486443519417
-1860863091247522060,-999674544103308496
-5151161779835021230,-999674544103308496
-435704515747053862,-373482332906548700
-4157900192961973071,-999674544103308496
-8204660440769624821,315054150245337308
-6346457056661876530,8054316530339044615
4475926989786568637,4138845440441387249
-2720380307746643916,4138845440441387249
-5482194060233769884,-6385874514194404863
-8637847862329973695,4138845440441387249
863860256320764121,3707507978530163220
3495730298480733117,3707507978530163220
-7154416057455003990,4138845440441387249
-7894816461933618055,4138845440441387249
7023087432130090697,4138845440441387249
-3572385584388240816,4138845440441387249
5517784722615390807,-1031698927841020925
8053655158337947099,9147740004701694757
-741563134978143809,-6545903170632501850
-707950626663958451,-6545903170632501850
1197477492318497928,760221304667022249
-7890848070137511245,7846292292616026489
398891345851856161,-6545903170632501850
-4372340537385728270,-6545903170632501850
7986391991047701677,-6545903170632501850
-1426952090663179566,-6545903170632501850
-6117035328583736104,5264954680832390220
-9083686747454103019,-1735692088219226863
3935009371915731565,-9024002118399601055
5725011079942338224,8862637272501132118
-6003190725124504136,-1735692088219226863
-6602969660619833981,8862637272501132118
-7595992208907696853,-7034773230228696490
-7796502811583775631,-2736050891440476652
5612704285739319402,-7576929142720538482
1117385151568617297,-3145737915971874768
6103889860149567936,137689057017573272
-2601903234353009793,-8221427835799753062
1184348094867049975,-7908274433497095359
-4912223474319937936,-7908274433497095359
8075071705261378512,-7908274433497095359
3558051571561292688,-7250952551732844411
-7872433480859666837,-3901693065033283724
-8754421744833531557,-656862667010715884
-4845021844684082510,-6995068858903590214
-8214598764866007245,-7250952551732844411
7198339745759267193,-3108679229272064181
8674788384326371790,-3108679229272064181
-5041539226649547446,2136843813436276162
8495939202002395340,-3769540785034220026
-1708960080818811782,-3769540785034220026
7930215544733395339,-3108679229272064181
1644509656918931402,118054833844169577
-455068219090623200,-3108679229272064181
3790062002309346509,-3769540785034220026
1869189035503201354,-6062322113367917951
-6546307361189340181,8054316530339044615
-2987713559119228496,-3351757742204837565
-3658240325569131419,-3351757742204837565
-5464158991765646901,8054316530339044615
-8236116263321777121,-373482332906548700
459432118151005615,3162697274907869702
3225402407401696416,-6062322113367917951
3736931604513025198,-7883950321588815431
4529862460434292255,8717362268923749592
3250804197405434967,8054316530339044615
-870894616230617633,658143618482918189
4374740132503951861,-3769540785034220026
-5775375592799563971,658143618482918189
-2261353613216277351,-3108679229272064181
-7254418794137888843,-373482332906548700
7787986970272192349,8580326451275430848
-580992013861643611,-3108679229272064181
8732005961238329801,1067657020088208506
9042327123977302093,8054316530339044615
